fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,confianza_matrícula,mx1,my1,mx2,my2,texto_matricula
522,car,0.33,47,448,529,834,780,,,,,,
522,license_plate,0.47,1,1248,692,1365,724,0.47,1248,692,1365,724,8645 KJJ
523,car,0.87,1,1120,473,1489,839,,,,,,
523,car,0.85,16,928,535,1095,651,,,,,,
523,car,0.47,47,451,528,834,777,,,,,,
523,license_plate,0.54,1,1247,692,1359,724,0.54,1247,692,1359,724,8645 KJJ
523,license_plate,0.41,47,522,617,614,648,0.41,522,617,614,648,732SKS
524,car,0.87,1,1112,474,1482,840,,,,,,
524,car,0.85,16,925,535,1089,650,,,,,,
524,car,0.54,47,454,529,832,775,,,,,,
524,license_plate,0.52,1,1236,692,1350,724,0.52,1236,692,1350,724,8645 KJJ
525,car,0.84,16,922,534,1080,649,,,,,,
525,car,0.84,1,1110,474,1481,840,,,,,,
525,car,0.62,47,455,529,834,776,,,,,,
525,car,0.25,2,1098,527,1132,583,,,,,,
525,license_plate,0.5,1,1235,693,1345,725,0.5,1235,693,1345,725,8645 KJJ
525,license_plate,0.41,47,522,617,615,645,0.41,522,617,615,645,7325 KSY
526,car,0.84,1,1107,474,1479,839,,,,,,
526,car,0.82,16,923,535,1083,648,,,,,,
526,car,0.65,47,464,529,838,774,,,,,,
526,car,0.27,52,1429,480,1496,514,,,,,,
526,license_plate,0.48,1,1232,693,1345,726,0.48,1232,693,1345,726,8645 KJJ
527,car,0.8,1,1109,473,1479,838,,,,,,
527,car,0.76,16,927,534,1083,647,,,,,,
527,car,0.59,47,474,526,843,769,,,,,,
527,person,0.28,53,144,427,177,472,,,,,,
527,car,0.26,2,1088,530,1132,581,,,,,,
527,car,0.25,2,1057,529,1131,581,,,,,,
527,car,0.25,52,1430,479,1479,515,,,,,,
527,license_plate,0.52,1,1235,693,1346,724,0.52,1235,693,1346,724,8645 KJJ
528,car,0.88,1,1111,472,1481,838,,,,,,
528,car,0.81,16,931,533,1096,646,,,,,,
528,car,0.73,47,485,526,852,766,,,,,,
528,license_plate,0.52,1,1235,692,1346,725,0.52,1235,692,1346,725,8645 KJJ
529,car,0.85,1,1111,471,1482,836,,,,,,
529,car,0.81,16,935,531,1086,643,,,,,,
529,car,0.68,47,491,524,857,763,,,,,,
529,license_plate,0.51,1,1234,690,1350,720,0.51,1234,690,1350,720,8645 KJJ
529,license_plate,0.45,47,560,609,650,640,0.45,560,609,650,640,7325KSY
530,car,0.83,16,933,528,1082,639,,,,,,
530,car,0.81,1,1109,470,1480,834,,,,,,
530,car,0.74,47,498,523,858,759,,,,,,
530,license_plate,0.52,1,1233,689,1345,720,0.52,1233,689,1345,720,8645 KJJ
531,car,0.83,1,1103,467,1477,833,,,,,,
531,car,0.83,16,932,524,1079,636,,,,,,
531,car,0.76,47,504,520,859,754,,,,,,
531,person,0.31,52,1480,421,1526,545,,,,,,
531,license_plate,0.52,1,1228,688,1344,718,0.52,1228,688,1344,718,8645 KJJ
532,car,0.89,16,932,523,1082,634,,,,,,
532,car,0.81,1,1100,466,1475,833,,,,,,
532,car,0.77,47,510,519,859,751,,,,,,
532,license_plate,0.53,1,1225,685,1340,719,0.53,1225,685,1340,719,8645 KJJ
533,car,0.89,16,932,522,1084,633,,,,,,
533,car,0.88,47,517,519,863,748,,,,,,
533,car,0.85,1,1101,464,1475,832,,,,,,
533,person,0.26,52,1479,410,1521,535,,,,,,
533,license_plate,0.52,1,1224,685,1340,717,0.52,1224,685,1340,717,8645 KJJ
534,car,0.9,16,934,521,1090,633,,,,,,
534,car,0.84,1,1100,462,1475,831,,,,,,
534,car,0.8,47,523,518,869,745,,,,,,
534,license_plate,0.53,1,1224,684,1338,716,0.53,1224,684,1338,716,8645 KJJ
535,car,0.86,16,937,520,1102,631,,,,,,
535,car,0.84,1,1099,462,1474,830,,,,,,
535,car,0.78,47,531,516,870,742,,,,,,
535,car,0.27,54,921,333,1000,361,,,,,,
535,license_plate,0.53,1,1226,684,1340,715,0.53,1226,684,1340,715,8645 KJJ
536,car,0.84,1,1101,462,1476,830,,,,,,
536,car,0.82,16,943,522,1097,630,,,,,,
536,car,0.81,47,537,515,877,741,,,,,,
536,car,0.41,54,907,333,995,363,,,,,,
536,person,0.27,53,88,419,123,490,,,,,,
536,license_plate,0.52,1,1227,684,1340,714,0.52,1227,684,1340,714,8645 KJJ
537,car,0.87,1,1100,462,1477,830,,,,,,
537,car,0.86,47,550,514,882,737,,,,,,
537,car,0.83,16,944,521,1105,629,,,,,,
537,person,0.47,53,80,416,123,495,,,,,,
537,license_plate,0.53,1,1228,684,1346,715,0.53,1228,684,1346,715,8645 KJJ
538,car,0.85,1,1101,461,1477,829,,,,,,
538,car,0.84,47,557,515,886,734,,,,,,
538,car,0.81,16,945,519,1109,628,,,,,,
538,license_plate,0.5,1,1227,683,1350,714,0.5,1227,683,1350,714,8645 KJJ
539,car,0.84,16,943,518,1108,627,,,,,,
539,car,0.82,47,561,515,887,732,,,,,,
539,car,0.82,1,1097,460,1475,830,,,,,,
539,license_plate,0.56,1,1225,680,1341,713,0.56,1225,680,1341,713,8645 KJJ
540,car,0.82,1,1094,460,1472,830,,,,,,
540,car,0.81,16,943,518,1099,626,,,,,,
540,car,0.79,47,563,511,884,729,,,,,,
540,license_plate,0.6,1,1224,680,1337,711,0.6,1224,680,1337,711,8645 KJJ
541,car,0.82,16,939,517,1082,624,,,,,,
541,car,0.81,47,564,512,884,727,,,,,,
541,car,0.81,1,1088,457,1468,829,,,,,,
541,person,0.3,55,1104,393,1149,479,,,,,,
541,license_plate,0.51,1,1211,679,1337,711,0.51,1211,679,1337,711,8645 KJJ
542,car,0.86,16,937,516,1085,623,,,,,,
542,car,0.8,1,1086,457,1464,828,,,,,,
542,car,0.77,47,566,509,888,724,,,,,,
542,person,0.39,55,1100,391,1147,475,,,,,,
542,license_plate,0.55,1,1210,678,1337,711,0.55,1210,678,1337,711,8645 KJJ
543,car,0.87,16,940,513,1084,620,,,,,,
543,car,0.78,1,1086,453,1462,825,,,,,,
543,car,0.74,47,572,506,890,719,,,,,,
543,person,0.31,55,1098,392,1142,473,,,,,,
543,license_plate,0.56,1,1209,675,1338,707,0.56,1209,675,1338,707,8645 KJJ
544,car,0.88,16,943,511,1082,617,,,,,,
544,car,0.76,1,1086,451,1462,824,,,,,,
544,car,0.75,47,581,502,894,717,,,,,,
544,person,0.61,53,22,406,58,478,,,,,,
544,person,0.46,55,1095,386,1139,474,,,,,,
544,license_plate,0.58,1,1212,673,1328,705,0.58,1212,673,1328,705,8645 KJJ
545,car,0.86,16,942,508,1083,612,,,,,,
545,car,0.77,1,1080,452,1461,824,,,,,,
545,car,0.73,47,584,500,897,714,,,,,,
545,person,0.51,55,1095,382,1137,472,,,,,,
545,license_plate,0.55,1,1209,672,1326,704,0.55,1209,672,1326,704,8645 KJJ
546,car,0.86,16,942,503,1081,609,,,,,,
546,car,0.79,47,587,498,897,709,,,,,,
546,car,0.77,1,1076,447,1457,821,,,,,,
546,person,0.54,55,1092,381,1134,469,,,,,,
546,license_plate,0.5,1,1204,669,1324,701,0.5,1204,669,1324,701,8645 KJJ
547,car,0.86,16,940,502,1080,608,,,,,,
547,car,0.78,47,591,495,896,705,,,,,,
547,car,0.73,1,1072,442,1452,820,,,,,,
547,person,0.34,55,1086,380,1132,465,,,,,,
547,license_plate,0.54,1,1200,668,1320,702,0.54,1200,668,1320,702,8645 KJJ
548,car,0.87,16,938,499,1069,604,,,,,,
548,car,0.67,47,590,490,895,702,,,,,,
548,car,0.62,1,1065,439,1448,817,,,,,,
548,license_plate,0.51,1,1200,665,1315,696,0.51,1200,665,1315,696,8645 KJJ
549,car,0.89,16,934,498,1074,603,,,,,,
549,car,0.74,1,1059,436,1442,814,,,,,,
549,car,0.66,47,590,489,896,698,,,,,,
549,person,0.3,55,1075,376,1125,460,,,,,,
549,license_plate,0.49,1,1189,664,1312,695,0.49,1189,664,1312,695,8645 KJJ
550,car,0.86,16,931,497,1069,601,,,,,,
550,car,0.7,1,1055,434,1439,812,,,,,,
550,car,0.62,47,597,489,897,695,,,,,,
550,license_plate,0.64,1,1186,661,1306,694,0.64,1186,661,1306,694,8645 KJJ
551,car,0.83,16,933,495,1074,599,,,,,,
551,car,0.74,47,599,489,899,692,,,,,,
551,car,0.73,1,1049,432,1439,814,,,,,,
551,license_plate,0.6,1,1186,660,1307,694,0.6,1186,660,1307,694,8645 KJJ
552,car,0.82,16,932,492,1073,597,,,,,,
552,car,0.77,47,607,487,902,689,,,,,,
552,car,0.76,1,1049,429,1441,813,,,,,,
552,license_plate,0.56,1,1186,657,1311,692,0.56,1186,657,1311,692,8645 KJJ
553,car,0.82,16,937,490,1071,594,,,,,,
553,car,0.67,47,609,486,903,685,,,,,,
553,car,0.66,1,1047,426,1436,809,,,,,,
553,license_plate,0.55,1,1183,657,1304,690,0.55,1183,657,1304,690,8645 KJJ
554,car,0.85,16,935,490,1069,592,,,,,,
554,car,0.72,47,611,485,903,682,,,,,,
554,car,0.72,1,1045,423,1434,810,,,,,,
554,license_plate,0.53,1,1177,655,1302,688,0.53,1177,655,1302,688,8645 KJJ
555,car,0.83,16,934,487,1062,590,,,,,,
555,car,0.81,47,611,482,901,680,,,,,,
555,car,0.8,1,1040,422,1428,808,,,,,,
555,license_plate,0.56,1,1174,653,1292,685,0.56,1174,653,1292,685,8645 KJJ
556,car,0.78,16,931,488,1058,587,,,,,,
556,car,0.76,47,612,481,901,678,,,,,,
556,car,0.69,1,1036,422,1425,804,,,,,,
556,person,0.39,55,1053,367,1101,454,,,,,,
556,license_plate,0.6,1,1163,652,1292,686,0.6,1163,652,1292,686,8645 KJJ
557,car,0.79,16,930,486,1057,587,,,,,,
557,car,0.74,1,1036,420,1423,806,,,,,,
557,car,0.72,47,616,479,902,674,,,,,,
557,person,0.31,55,1051,367,1099,450,,,,,,
558,car,0.79,16,930,484,1054,585,,,,,,
558,car,0.74,1,1029,420,1417,804,,,,,,
558,car,0.67,47,620,479,902,671,,,,,,
558,license_plate,0.59,1,1160,649,1286,684,0.59,1160,649,1286,684,8645 KJJ
559,car,0.82,16,929,482,1048,583,,,,,,
559,car,0.67,47,622,478,902,669,,,,,,
559,car,0.66,1,1026,417,1415,803,,,,,,
560,car,0.79,16,923,481,1043,580,,,,,,
560,car,0.7,47,622,475,899,667,,,,,,
560,car,0.67,1,1020,415,1413,800,,,,,,
560,license_plate,0.64,1,1151,646,1267,679,0.64,1151,646,1267,679,8645 KJJ
561,car,0.83,16,920,478,1034,578,,,,,,
561,car,0.83,47,621,473,895,662,,,,,,
561,car,0.67,1,1012,410,1404,797,,,,,,
561,license_plate,0.58,1,1142,645,1263,677,0.58,1142,645,1263,677,8645 KJJ
562,car,0.78,16,917,477,1029,574,,,,,,
562,car,0.78,1,1004,408,1397,796,,,,,,
562,car,0.68,47,620,467,892,657,,,,,,
562,license_plate,0.49,1,1137,643,1259,678,0.49,1137,643,1259,678,8645 KJJ
563,car,0.8,16,915,474,1026,572,,,,,,
563,car,0.78,1,1000,405,1394,793,,,,,,
563,car,0.76,47,620,464,891,653,,,,,,
563,license_plate,0.49,1,1134,640,1256,672,0.49,1134,640,1256,672,8645 KJJ
564,car,0.81,1,996,403,1390,791,,,,,,
564,car,0.73,47,623,463,892,650,,,,,,
564,car,0.69,16,915,470,1026,569,,,,,,
564,car,0.27,56,310,957,1089,1068,,,,,,
564,license_plate,0.49,1,1131,639,1254,671,0.49,1131,639,1254,671,8645 KJJ
565,car,0.83,1,992,403,1389,791,,,,,,
565,car,0.8,47,625,461,890,647,,,,,,
565,car,0.68,16,914,468,1023,567,,,,,,
565,license_plate,0.51,1,1127,637,1245,670,0.51,1127,637,1245,670,8645 KJJ
566,car,0.83,47,624,460,889,646,,,,,,
566,car,0.82,16,909,468,1019,568,,,,,,
566,car,0.81,1,987,402,1389,794,,,,,,
566,license_plate,0.53,1,1119,638,1242,669,0.53,1119,638,1242,669,8645 KJJ
567,car,0.82,1,979,402,1382,795,,,,,,
567,car,0.79,47,623,459,886,644,,,,,,
567,car,0.75,16,904,468,1009,567,,,,,,
567,person,0.34,55,997,343,1043,432,,,,,,
567,car,0.33,57,291,938,1740,1067,,,,,,
567,license_plate,0.6,1,1114,637,1233,671,0.6,1114,637,1233,671,8645 KJJ
568,car,0.78,47,618,459,881,643,,,,,,
568,car,0.75,16,899,467,998,564,,,,,,
568,car,0.74,1,971,401,1371,795,,,,,,
568,car,0.29,57,283,936,1670,1068,,,,,,
569,car,0.77,47,617,458,877,640,,,,,,
569,car,0.75,1,965,400,1362,794,,,,,,
569,car,0.73,16,896,465,991,564,,,,,,
569,car,0.31,57,288,932,1765,1069,,,,,,
569,license_plate,0.52,1,1098,637,1219,670,0.52,1098,637,1219,670,8625 KJJ
570,car,0.78,1,956,399,1357,791,,,,,,
570,car,0.75,16,892,463,986,562,,,,,,
570,car,0.66,47,617,455,877,637,,,,,,
570,car,0.34,57,281,929,1837,1069,,,,,,
570,car,0.26,58,275,930,1403,1065,,,,,,
570,license_plate,0.6,1,1091,633,1216,669,0.6,1091,633,1216,669,8645 KJJ
571,car,0.77,1,951,399,1355,790,,,,,,
571,car,0.68,47,619,453,875,634,,,,,,
571,car,0.67,16,890,463,981,562,,,,,,
571,car,0.41,57,276,929,1817,1069,,,,,,
571,car,0.35,16,896,462,982,537,,,,,,
571,car,0.33,59,1481,394,1510,423,,,,,,
571,license_plate,0.54,1,1090,633,1215,670,0.54,1090,633,1215,670,8645 KJJ
572,car,0.8,1,950,397,1354,792,,,,,,
572,car,0.76,47,621,454,876,632,,,,,,
572,car,0.64,16,891,461,979,559,,,,,,
572,car,0.49,57,270,932,1823,1067,,,,,,
572,car,0.25,56,266,930,1046,1063,,,,,,
572,license_plate,0.48,1,1083,631,1211,669,0.48,1083,631,1211,669,8645 KJJ
573,car,0.82,1,948,394,1355,792,,,,,,
573,car,0.72,16,893,459,978,557,,,,,,
573,car,0.68,47,626,452,878,630,,,,,,
573,car,0.5,57,268,933,1757,1068,,,,,,
573,car,0.27,59,1481,393,1513,427,,,,,,
573,license_plate,0.5,1,1082,630,1209,667,0.5,1082,630,1209,667,8645 KJJ
574,car,0.85,1,948,395,1353,790,,,,,,
574,car,0.77,47,629,451,879,626,,,,,,
574,car,0.72,16,897,457,978,554,,,,,,
574,car,0.59,57,264,934,1773,1069,,,,,,
574,car,0.32,59,1480,393,1518,436,,,,,,
574,license_plate,0.51,1,1081,631,1210,665,0.51,1081,631,1210,665,8645 KJJ
575,car,0.84,1,946,393,1352,792,,,,,,
575,car,0.79,47,633,449,882,623,,,,,,
575,car,0.74,16,898,455,978,551,,,,,,
575,car,0.55,57,257,935,1725,1069,,,,,,
575,license_plate,0.5,1,1081,632,1208,665,0.5,1081,632,1208,665,8645 KJJ
576,car,0.82,1,944,392,1349,789,,,,,,
576,car,0.75,47,636,447,883,622,,,,,,
576,car,0.67,16,900,455,976,550,,,,,,
576,car,0.5,57,251,933,1836,1068,,,,,,
576,license_plate,0.53,1,1081,631,1209,665,0.53,1081,631,1209,665,8645 KJJ
577,car,0.81,1,945,392,1346,792,,,,,,
577,car,0.75,16,901,453,971,550,,,,,,
577,car,0.75,47,638,446,884,621,,,,,,
577,car,0.48,57,246,927,1793,1069,,,,,,
577,license_plate,0.51,1,1079,629,1201,663,0.51,1079,629,1201,663,8645 KJJ
578,car,0.86,47,640,444,885,620,,,,,,
578,car,0.82,1,941,390,1346,789,,,,,,
578,car,0.62,16,900,453,969,549,,,,,,
578,car,0.42,57,237,923,1843,1070,,,,,,
578,car,0.26,59,1479,388,1517,418,,,,,,
579,car,0.85,47,644,444,886,618,,,,,,
579,car,0.82,1,930,390,1340,786,,,,,,
579,car,0.49,16,900,455,968,545,,,,,,
579,car,0.48,57,231,919,1861,1069,,,,,,
579,car,0.32,59,1480,388,1520,417,,,,,,
579,car,0.29,60,379,263,470,291,,,,,,
579,license_plate,0.53,1,1068,628,1196,663,0.53,1068,628,1196,663,8645 KJJ
580,car,0.87,1,933,389,1342,787,,,,,,
580,car,0.81,47,645,443,887,616,,,,,,
580,car,0.55,16,899,457,961,545,,,,,,
580,car,0.43,57,220,917,1810,1069,,,,,,
580,license_plate,0.53,1,1066,628,1193,662,0.53,1066,628,1193,662,8645 KJJ
581,car,0.86,1,927,389,1338,787,,,,,,
581,car,0.76,47,647,442,886,614,,,,,,
581,car,0.54,57,209,915,1819,1067,,,,,,
581,car,0.43,59,1479,387,1517,419,,,,,,
581,car,0.41,16,899,456,958,544,,,,,,
581,car,0.25,61,48,254,131,282,,,,,,
581,license_plate,0.53,1,1064,627,1193,664,0.53,1064,627,1193,664,8645 KJJ
582,car,0.88,1,925,387,1337,787,,,,,,
582,car,0.82,47,649,441,886,613,,,,,,
582,car,0.56,57,204,911,1872,1066,,,,,,
582,car,0.39,16,890,451,955,544,,,,,,
582,person,0.36,55,944,325,998,428,,,,,,
582,car,0.27,59,1477,386,1516,414,,,,,,
582,license_plate,0.53,1,1063,628,1190,664,0.53,1063,628,1190,664,8645 KJJ
583,car,0.87,1,919,386,1336,787,,,,,,
583,car,0.78,47,650,442,888,611,,,,,,
583,car,0.55,57,199,909,1903,1065,,,,,,
583,person,0.43,55,942,324,995,427,,,,,,
583,car,0.34,16,896,450,953,544,,,,,,
583,car,0.26,61,55,253,140,282,,,,,,
583,car,0.25,59,1477,386,1515,413,,,,,,
583,license_plate,0.52,1,1060,627,1188,664,0.52,1060,627,1188,664,8645 KJJ
584,car,0.86,1,918,386,1336,788,,,,,,
584,car,0.8,47,654,442,888,610,,,,,,
584,car,0.52,57,197,909,1898,1066,,,,,,
584,car,0.36,61,60,254,140,281,,,,,,
584,person,0.35,55,940,323,995,432,,,,,,
584,car,0.3,60,312,259,408,288,,,,,,
584,car,0.29,16,896,450,953,553,,,,,,
584,car,0.26,59,1478,386,1518,419,,,,,,
584,license_plate,0.52,1,1059,627,1188,664,0.52,1059,627,1188,664,8645 KJJ
585,car,0.86,1,922,386,1336,790,,,,,,
585,car,0.8,47,658,442,893,610,,,,,,
585,car,0.56,57,198,910,1880,1066,,,,,,
585,car,0.39,61,66,252,142,283,,,,,,
585,car,0.37,60,304,260,399,289,,,,,,
585,person,0.37,55,939,324,994,431,,,,,,
585,car,0.3,59,1479,386,1521,418,,,,,,
585,license_plate,0.52,1,1057,628,1191,663,0.52,1057,628,1191,663,8645 KJJ
586,car,0.88,1,919,387,1336,791,,,,,,
586,car,0.8,47,660,442,895,610,,,,,,
586,car,0.54,57,190,913,1879,1068,,,,,,
586,person,0.37,55,939,325,993,429,,,,,,
586,car,0.29,61,69,252,140,282,,,,,,
586,license_plate,0.53,1,1058,629,1188,665,0.53,1058,629,1188,665,8645 KJJ
587,car,0.87,1,912,389,1339,792,,,,,,
587,car,0.82,47,662,443,896,609,,,,,,
587,car,0.54,57,191,916,1911,1068,,,,,,
587,license_plate,0.53,1,1057,630,1189,666,0.53,1057,630,1189,666,8645 KJJ
588,car,0.87,1,913,389,1335,793,,,,,,
588,car,0.83,47,667,443,895,608,,,,,,
588,car,0.6,57,196,915,1878,1067,,,,,,
588,person,0.56,55,937,324,986,431,,,,,,
588,license_plate,0.54,1,1056,631,1187,667,0.54,1056,631,1187,667,8645 KJJ
589,car,0.87,1,913,389,1335,795,,,,,,
589,car,0.85,47,670,443,894,608,,,,,,
589,car,0.62,57,200,916,1847,1067,,,,,,
589,person,0.56,55,936,326,985,430,,,,,,
589,license_plate,0.57,1,1056,632,1183,668,0.57,1056,632,1183,668,8645 KJJ
590,car,0.89,1,913,389,1340,795,,,,,,
590,car,0.87,47,674,443,900,607,,,,,,
590,car,0.63,57,201,916,1881,1067,,,,,,
590,person,0.58,55,936,323,987,430,,,,,,
590,license_plate,0.56,1,1057,634,1184,669,0.56,1057,634,1184,669,8645 KJJ
591,car,0.87,1,913,390,1347,798,,,,,,
591,car,0.85,47,684,445,902,607,,,,,,
591,car,0.56,57,219,915,1862,1067,,,,,,
591,car,0.37,60,237,262,336,292,,,,,,
591,license_plate,0.55,1,1062,634,1190,670,0.55,1062,634,1190,670,8645 KJJ
592,car,0.88,47,695,447,914,608,,,,,,
592,car,0.84,1,926,391,1351,798,,,,,,
592,car,0.53,57,216,921,1831,1067,,,,,,
592,car,0.3,60,234,263,328,291,,,,,,
592,license_plate,0.61,1,1067,634,1193,670,0.61,1067,634,1193,670,8645 KJJ
593,car,0.86,47,706,448,923,609,,,,,,
593,car,0.84,1,931,392,1354,800,,,,,,
593,car,0.52,57,227,924,1827,1069,,,,,,
593,license_plate,0.52,1,1072,638,1203,673,0.52,1072,638,1203,673,8645 KJJ
594,car,0.85,1,937,395,1357,802,,,,,,
594,car,0.83,47,712,449,925,609,,,,,,
594,car,0.53,57,240,928,1830,1070,,,,,,
594,car,0.45,59,1509,386,1555,420,,,,,,
594,license_plate,0.46,1,1078,641,1205,679,0.46,1078,641,1205,679,8645 KJJ
595,car,0.86,1,943,395,1364,805,,,,,,
595,car,0.77,47,721,452,935,610,,,,,,
595,car,0.43,57,255,928,1675,1069,,,,,,
595,car,0.28,59,1513,388,1555,423,,,,,,
596,car,0.83,1,946,397,1370,809,,,,,,
596,car,0.8,47,729,452,938,612,,,,,,
596,car,0.38,59,1515,390,1561,422,,,,,,
596,car,0.31,57,264,931,1716,1069,,,,,,
596,license_plate,0.62,1,1087,644,1216,679,0.62,1087,644,1216,679,8645 KJJ
597,car,0.82,47,736,456,946,613,,,,,,
597,car,0.79,1,948,401,1374,812,,,,,,
597,car,0.32,62,1319,430,1370,488,,,,,,
597,car,0.26,57,276,933,1684,1069,,,,,,
597,license_plate,0.68,1,1088,645,1219,682,0.68,1088,645,1219,682,8645 KJJ
598,car,0.82,47,744,460,940,615,,,,,,
598,car,0.81,1,952,403,1377,815,,,,,,
598,car,0.29,62,1324,434,1372,487,,,,,,
598,license_plate,0.61,1,1089,647,1219,685,0.61,1089,647,1219,685,8645 KJJ
599,car,0.88,47,750,462,956,617,,,,,,
599,car,0.83,1,954,405,1376,821,,,,,,
599,car,0.53,62,1323,437,1377,492,,,,,,
599,car,0.25,59,1524,405,1575,448,,,,,,
599,license_plate,0.63,1,1091,652,1222,688,0.63,1091,652,1222,688,8645 KJJ
600,car,0.81,1,955,407,1379,823,,,,,,
600,car,0.75,47,756,465,952,618,,,,,,
600,car,0.59,62,1327,436,1378,494,,,,,,
600,car,0.3,60,200,271,295,300,,,,,,
600,license_plate,0.56,1,1094,655,1226,691,0.56,1094,655,1226,691,8645 KJJ
601,car,0.88,47,760,467,957,618,,,,,,
601,car,0.84,1,956,410,1379,825,,,,,,
601,car,0.51,62,1330,442,1380,497,,,,,,
601,car,0.32,59,1529,409,1579,448,,,,,,
601,license_plate,0.54,1,1097,659,1228,693,0.54,1097,659,1228,693,8645 KJJ
602,car,0.9,47,762,469,966,619,,,,,,
602,car,0.87,1,957,412,1379,827,,,,,,
602,car,0.34,62,1332,445,1380,499,,,,,,
602,car,0.25,63,290,950,1077,1064,,,,,,
602,license_plate,0.5,1,1099,661,1225,697,0.5,1099,661,1225,697,8645 KJJ
603,car,0.89,47,768,474,967,620,,,,,,
603,car,0.8,1,959,415,1378,829,,,,,,
603,car,0.35,62,1334,448,1379,494,,,,,,
603,license_plate,0.49,1,1102,666,1229,702,0.49,1102,666,1229,702,8645 KJJ
604,car,0.89,47,771,476,965,622,,,,,,
604,car,0.84,1,960,416,1377,831,,,,,,
604,car,0.47,62,1333,450,1387,501,,,,,,
604,car,0.38,63,311,958,1090,1063,,,,,,
604,license_plate,0.56,1,1103,668,1230,702,0.56,1103,668,1230,702,8645 KJJ
605,car,0.85,1,960,421,1378,834,,,,,,
605,car,0.84,47,776,478,966,626,,,,,,
605,car,0.55,63,316,962,1095,1066,,,,,,
605,car,0.42,62,1334,454,1392,510,,,,,,
605,license_plate,0.63,1,1103,670,1229,705,0.63,1103,670,1229,705,8645 KJJ
606,car,0.87,1,962,425,1380,837,,,,,,
606,car,0.78,47,782,481,970,629,,,,,,
606,car,0.5,63,322,964,1098,1068,,,,,,
606,car,0.33,62,1334,455,1393,510,,,,,,
606,license_plate,0.57,1,1101,671,1232,711,0.57,1101,671,1232,711,8645 KJJ
607,car,0.86,1,965,428,1381,840,,,,,,
607,car,0.7,47,785,486,972,631,,,,,,
607,car,0.52,63,326,964,1099,1067,,,,,,
607,car,0.41,59,1559,432,1599,471,,,,,,
607,car,0.39,62,1335,458,1395,511,,,,,,
607,car,0.34,60,260,287,354,324,,,,,,
608,car,0.89,1,964,432,1381,842,,,,,,
608,car,0.82,47,791,488,975,632,,,,,,
608,car,0.6,63,325,965,1098,1068,,,,,,
608,car,0.41,62,1337,461,1398,519,,,,,,
608,car,0.33,60,272,290,365,324,,,,,,
608,license_plate,0.56,1,1104,681,1228,716,0.56,1104,681,1228,716,8645 KJJ
609,car,0.88,1,964,436,1382,844,,,,,,
609,car,0.81,47,796,490,976,633,,,,,,
609,car,0.49,63,323,965,1094,1068,,,,,,
609,car,0.41,59,1559,436,1604,467,,,,,,
609,car,0.33,62,1335,462,1403,520,,,,,,
609,car,0.33,59,1546,434,1606,472,,,,,,
609,license_plate,0.57,1,1105,685,1229,718,0.57,1105,685,1229,718,8645 KJJ
610,car,0.87,1,966,438,1384,849,,,,,,
610,car,0.81,47,803,492,977,635,,,,,,
610,car,0.44,62,1338,466,1399,525,,,,,,
610,car,0.33,60,291,294,382,328,,,,,,
610,car,0.31,59,1575,437,1609,469,,,,,,
610,car,0.26,62,1366,463,1410,504,,,,,,
610,license_plate,0.55,1,1106,685,1232,721,0.55,1106,685,1232,721,8645 KJJ
611,car,0.85,1,969,442,1386,854,,,,,,
611,car,0.78,47,808,494,983,636,,,,,,
611,car,0.4,62,1346,472,1405,523,,,,,,
611,car,0.35,60,303,296,395,330,,,,,,
611,car,0.31,62,1336,463,1409,524,,,,,,
611,car,0.31,59,1563,438,1612,474,,,,,,
611,license_plate,0.49,1,1104,690,1239,726,0.49,1104,690,1239,726,8645 KJJ
612,car,0.87,1,972,444,1391,861,,,,,,
612,car,0.8,47,815,497,990,637,,,,,,
612,car,0.36,60,317,299,406,332,,,,,,
612,car,0.32,62,1350,471,1417,528,,,,,,
612,car,0.29,62,1380,470,1421,522,,,,,,
612,license_plate,0.61,1,1112,691,1242,727,0.61,1112,691,1242,727,8645 KJJ
613,car,0.9,1,977,446,1397,864,,,,,,
613,car,0.79,47,824,499,993,639,,,,,,
613,car,0.4,60,328,300,409,329,,,,,,
613,car,0.38,62,1354,474,1421,527,,,,,,
614,car,0.9,1,977,450,1399,866,,,,,,
614,car,0.66,47,829,499,996,641,,,,,,
614,car,0.34,60,339,303,403,330,,,,,,
614,car,0.29,62,1356,475,1427,528,,,,,,
614,license_plate,0.54,1,1114,696,1246,733,0.54,1114,696,1246,733,8645 KJJ
615,car,0.9,1,978,452,1400,869,,,,,,
615,car,0.75,47,833,501,998,643,,,,,,
615,car,0.27,60,344,305,400,334,,,,,,
616,car,0.89,1,979,454,1400,871,,,,,,
616,car,0.64,47,836,503,1000,644,,,,,,
616,license_plate,0.55,1,1115,701,1248,737,0.55,1115,701,1248,737,8645 KJJ
617,car,0.9,1,980,456,1400,874,,,,,,
617,car,0.69,47,843,503,1002,645,,,,,,
617,license_plate,0.59,1,1117,704,1245,739,0.59,1117,704,1245,739,8645 KJJ
618,car,0.9,1,983,458,1402,876,,,,,,
618,car,0.71,47,847,507,1007,644,,,,,,
618,license_plate,0.57,1,1123,708,1255,740,0.57,1123,708,1255,740,8645 KJJ
619,car,0.89,1,985,460,1405,876,,,,,,
619,car,0.66,47,851,508,1011,646,,,,,,
